"","OriginalMin","ImputedMinMin","ImputedMinMean","ImputedMinMax","OriginalMax","ImputedMaxMin","ImputedMaxMean","ImputedMaxMax"
"1",1.79247368421053,-6.38832776047933,20.1171603993838,46.6226485592469,1.79247368421053,-2.90122126758009,37.1260501268173,77.1533215212147
"2",62.9,-5.45850204998959,14.3969330264064,34.2523681028023,62.9,-1.80048972241013,29.7770522586463,61.3545942397028
"3",28,-7.01898820995395,19.5474922810284,46.1139727720108,28,-3.72527378808736,36.3886944298423,76.5026626477719
"4",0.25,-6.99013025687577,19.7420141321119,46.4741585210995,0.25,-2.2441694517526,36.7930515608004,75.8302725733535
"5",14.1,-6.8471619976744,19.2752871549717,45.3977363076179,14.1,-2.94378476980097,36.2693207115803,75.4824261929616
"6",30.194,-6.91914977079316,18.1533689260996,43.2258876229924,30.194,-3.17662297817324,32.2985333820816,67.7736897423365
"7",0.56,-6.5859349540473,20.4479338380633,47.4818026301739,0.56,-1.42545248398191,37.4884120008637,76.4022764857093
"8",16.61,-6.54410323020518,19.5611670700392,45.6664373702836,16.61,-2.98795659283529,36.7880612832979,76.5640791594312
"9",16.7,-6.04408115368319,18.3970732033031,42.8382275602893,16.7,-2.1088818384063,35.5954796895221,73.2998412174505
"10",68.7,-7.8031304959485,18.0680464377847,43.939223371518,68.7,-1.39727645168709,33.1590661271223,67.7154087059317
"11",128.333333333333,-5.66880381747376,16.192189839606,38.0531834966858,128.333333333333,-2.36918748827347,32.2883798956493,66.9459472795722
"12",20.65,-5.85618965867377,18.4640463695708,42.7842823978153,20.65,-2.6891939773156,35.0456213718921,72.7804367210997
"13",28.37,-8.16858476645158,20.5109374216902,49.1904596098319,28.37,-4.38351271139026,36.154280230394,76.6920731721783
"14",1.46,-5.82372482834993,20.9442282653502,47.7121813590504,1.46,-1.02973977522764,38.4288903183376,77.8875204119028
"15",2.6,-7.02652199438619,19.6998647991687,46.4262515927236,2.6,-2.11396032491297,35.6794678843343,73.4728960935816
"16",3.935,-6.69736674203063,20.2882605417497,47.27388782553,3.935,-2.23499590972177,37.780319593613,77.7956350969477
"17",3.3,-6.95581416891552,19.572159526655,46.1001332222256,3.3,-3.28165248871569,36.6978246749847,76.6773018386851
"18",0.77,-7.06299602071182,19.9767734886479,47.0165429980077,0.77,-2.20889176466353,35.595974963867,73.4008416923974
"19",0.835,-6.58868382495788,19.1746260108385,44.937935846635,0.835,-2.25877742617008,37.0867662907122,76.4323100075945
"20",2.8,-6.64816792727242,19.3179039642751,45.2839758558225,2.8,-2.68231090010941,36.9267214931878,76.5357538864849
"21",1.215,-6.64913640673447,19.2633102079401,45.1757568226147,1.215,-1.87822688845704,35.0044675019547,71.8871618923664
"22",5.1,-6.69287379645487,19.450852553078,45.5945789026108,5.1,-1.14000216030155,35.5704020629943,72.2808062862901
"23",0.9,-6.63324431658235,19.0953452982286,44.8239349130395,0.9,-2.68134109379305,35.1432220606164,72.9677852150258
"24",0.9,-6.63324431658235,19.0953452982286,44.8239349130395,0.9,-2.68134109379305,35.1432220606164,72.9677852150258
"25",126.08,-5.17596944248687,16.2819354719206,37.7398403863281,126.08,-2.79921171176233,33.963402232259,70.7260161762802
"26",1.29664929243099,-6.46191782195418,19.3445328319659,45.1509834858861,1.29664929243099,-1.20637571487126,35.4420304672697,72.0904366494106
"27",0.0707102775708169,-6.20412123885346,19.4056296135313,45.0153804659161,0.0707102775708169,-2.18443291517342,36.1536458773002,74.4917246697737
"28",7.06557104837369,-6.3579056460085,19.5155427672354,45.3889911804793,7.06557104837369,-2.0427705571386,36.3608447006856,74.7644599585099
"29",3.2,-6.45070953123489,19.5067458223856,45.4642011760061,3.2,-2.08068542755525,35.0415417414103,72.1637689103759
"30",0.87,-6.28453038016854,20.9439534936249,48.1724373674184,0.87,-2.68628127348664,37.8178900490584,78.3220613716035
"31",11.6168350770049,-7.06019025437489,19.4733276797748,46.0068456139244,11.6168350770049,-3.2257796745434,34.1648211707815,71.5554220161065
"32",16.4,-7.08800422080488,19.6998623574538,46.4877289357125,16.4,-3.25488784725089,36.4946711965403,76.2442302403315
"33",14.46775,-6.26432309739414,18.6707358527825,43.6057948029591,14.46775,-2.16627267104418,34.0986840236195,70.3636407182831
"34",7.56,-6.54085007313362,20.0037136280935,46.5482773293207,7.56,-2.6071713892457,36.657302057545,75.9217755043357
"35",3.17489868342435,-6.2135250025306,20.3649403169136,46.9434056363578,3.17489868342435,-2.02315754979173,37.0321428518304,76.0874432534525
"36",6.60181958593922,-6.86757670626906,20.2778647719273,47.4233062501237,6.60181958593922,-2.41213721332458,37.3600023816608,77.1321419766462
"37",4,-6.24200355250031,19.8157481045737,45.8734997616477,4,-1.64936534509438,36.1966334003952,74.0426321458848
"38",0.395,-6.36993514773883,18.5464075958497,43.4627503394383,0.395,-2.62629218231942,35.0040800739286,72.6344523301766
"39",1.65,-6.74017893229257,20.1334695222684,47.0071179768294,1.65,-1.64723958979351,37.0385453465199,75.7243302828334
"40",6.92044821461966,-6.51364172889335,20.3971153782121,47.3078724853176,6.92044821461966,-1.60511249241224,37.811035210387,77.2271829131863
"41",0.26,-5.80552170552851,21.9983705145342,49.8022627345969,0.26,-1.50222556794684,40.8267388636871,83.1557032953211
