"","OriginalMin","ImputedMinMin","ImputedMinMean","ImputedMinMax","OriginalMax","ImputedMaxMin","ImputedMaxMean","ImputedMaxMax"
"120",1000,36.0516087052827,150.524898058252,264.998187411222,1000,49.0502775811399,186.990218446602,324.930159312064
"121",2000,40.0358395402345,146.573684466019,253.111529391804,2000,52.3174754699746,183.511213592233,314.704951714491
"122",30,37.0145217221813,154.848873786408,272.683225850634,30,49.9149805366102,190.666140776699,331.417301016788
"123",100,37.7009532600305,152.298616504854,266.896279749678,100,45.0142414100706,183.899538834951,322.784836259832
"124",100,36.6462406528397,155.823980582524,275.001720512209,100,47.5036135331928,194.625072815534,341.746532097875
"125",100,32.7411695949352,156.854281553398,280.967393511861,100,47.383537056567,192.213834951456,337.044132846346
"126",100,34.7183622845766,157.70190776699,280.685453249404,100,48.5302543552652,194.018155339806,339.506056324346
"127",100,32.7617912343764,155.739101941748,278.716412649119,100,44.8329557974361,193.494733009709,342.156510221981
"128",100,33.9998517771284,156.672334951456,279.344818125784,100,47.8018532134699,192.210558252427,336.619263291385
"129",100,31.952766861688,157.643597087379,283.334427313069,100,44.496434082754,191.664805825243,338.833177567731
"130",200,31.3232894229621,164.01972815534,296.716166887718,200,45.3710559694403,202.4025,359.43394403056
"131",100,33.8265704676005,159.03686407767,284.247157687739,100,47.3694401647015,195.86354368932,344.357647213939
"132",100,32.9860987999769,156.34295631068,279.699813821382,100,46.2686805550273,191.624393203883,336.98010585274
"133",100,34.6448386198983,157.848359223301,281.051879826704,100,49.0905158775466,193.417330097087,337.744144316628
"134",50,31.8214476514011,157.847334951456,283.873222251512,50,45.8368459446864,194.604951456311,343.373056967935
"135",150,32.8040635461266,160.177917475728,287.55177140533,150,47.8227913157,197.13354368932,346.444296062941
"136",1000,33.7000424752561,151.379878640777,269.059714806297,1000,49.0675679810684,186.083713592233,323.099859203398
"137",15,34.6324492305839,157.575936893204,280.519424555824,15,50.3207720690061,192.253446601942,334.186121134877
"138",400,33.1576792826888,155.595,278.032320717311,400,48.502299308236,188.794199029126,329.086098750016
"139",400,32.2072866504178,156.937703883495,281.668121116572,400,47.3743658724019,191.515898058252,335.657430244103
"140",400,34.0954923089181,155.581723300971,277.067954293024,400,47.3307095646236,190.012839805825,332.694970047027
"141",100,34.5368793495467,156.647927184466,278.758975019385,100,45.8318621464097,194.753713592233,343.675565038056
"142",20,35.4213904930341,156.024315533981,276.627240574927,20,51.0022480623082,190.11432038835,329.226392714391
"143",400,37.9302394446116,151.277097087379,264.623954730146,400,49.4340643927629,187.247305825243,325.060547257722
"144",500,35.0237332449752,153.810912621359,272.598091997743,500,47.9891103107429,188.199393203883,328.409676097024
"145",10,37.8984848884416,155.522990291262,273.147495694083,10,51.2814080325396,191.471213592233,331.661019151926
"146",20,33.9333224014854,155.954577669903,277.97583293832,20,46.7153908521383,192.370703883495,338.026016914852
"147",50,36.3149377366522,156.652548543689,276.990159350726,50,51.6856127811441,190.689830097087,329.694047413031
"148",6.5,42.8737387316708,149.511533980583,256.149329229494,6.5,54.0214387185172,185.219150485437,316.416862252357
"149",50,33.8711610279785,156.201975728155,278.532790428332,50,47.5923025079059,190.97317961165,334.354056715395
"150",16,33.5098719858486,156.034616504854,278.55936102386,16,45.2750478509126,192.07286407767,338.870680304427
"151",50,37.2635132773761,153.908606796117,270.553700314857,50,49.1606531569709,189.746504854369,330.332356551767
"152",1.5,39.3939901557392,154.113305825243,268.832621494746,1.5,51.7824068917107,191.467305825243,331.152204758775
"153",50,39.1360305659929,153.028155339806,266.920280113619,50,51.9392655358359,187.803131067961,323.666996600086
"154",8,33.895175102569,156.87332038835,279.85146567413,8,46.5832064432352,192.739660194175,338.896113945114
"155",400,37.1018666971456,153.362485436893,269.623104176641,400,48.9047624719066,188.679611650485,328.454460829064
"156",100,32.530066623674,157.585276699029,282.640486774384,100,48.6793551259843,192.183058252427,335.68676137887
"157",100,32.1825703328854,156.88567961165,281.588788890416,100,48.8748229797113,193.217815533981,337.56080808825
"158",500,29.4458472426116,154.920097087379,280.394346932146,500,45.0259291923076,191.643033980583,338.260138768857
"159",60,35.9873210549366,155.547116504854,275.106911954772,60,49.9061912295255,191.093325242718,332.280459255911
