"","OriginalMin","ImputedMinMin","ImputedMinMean","ImputedMinMax","OriginalMax","ImputedMaxMin","ImputedMaxMean","ImputedMaxMax"
"1",1.79247368421053,-7.28023952506961,16.4754733979564,40.2311863209823,1.79247368421053,-0.378111417989672,38.1648857728261,76.7078829636418
"2",62.9,-8.05119879741038,14.3206881166098,36.6925750306299,62.9,-1.05282278164678,36.8176547653439,74.6881323123346
"3",28,-8.09707397689336,15.9487553739374,39.9945847247682,28,-1.79726551160672,37.5493945030078,76.8960545176223
"4",0.25,-7.44865274870571,16.6311230468524,40.7108988424105,0.25,0.447921703966777,38.2158770012306,75.9838322984944
"5",14.1,-7.65916068634705,16.1252893218722,39.9097393300914,14.1,-0.671271861339001,37.6979487558069,76.0671693729529
"6",30.194,-9.06997242847199,16.5978235973768,42.2656196232257,30.194,-2.09744776019783,36.0785709936964,74.2545897475907
"7",0.56,-7.68372465756945,16.5002453148722,40.6842152873138,0.56,0.182424336686616,38.0334388035082,75.8844532703299
"8",16.61,-7.40678996538616,15.9918440447361,39.3904780548584,16.61,-0.309589541738802,37.8426142740105,75.9948180897599
"9",16.7,-8.20504951232245,16.3695481239969,40.9441457603163,16.7,-0.506920166438483,37.4882438179617,75.4834078023619
"10",68.7,-7.93445492193579,15.0061036519418,37.9466622258193,68.7,-1.67283402550386,35.529039768038,72.7309135615799
"11",128.333333333333,-6.01374707575718,13.8631209177318,33.7399889112207,128.333333333333,0.161750386426363,34.427759694166,68.6937690019057
"12",20.65,-8.40454935703845,16.2729012866761,40.9503519303906,20.65,-1.44443575923526,37.8810945913924,77.2066249420201
"13",28.37,-8.55075006640809,16.0072274529128,40.5652049722337,28.37,-2.29929262291766,36.4258827545305,75.1510581319788
"14",1.46,-7.30391011167409,16.7205172263823,40.7449445644388,1.46,0.167004688735773,38.3246929661156,76.4823812434955
"15",2.6,-7.81145363146884,16.154041944125,40.1195375197189,2.6,-0.728836648901463,37.4242437158642,75.5773240806299
"16",3.935,-7.29588074089916,16.0001660092221,39.2962127593434,3.935,-1.04070322754993,37.8646233114161,76.7699498503821
"17",3.3,-7.59130092398617,15.995229820833,39.5817605656522,3.3,-0.84101171296048,37.6507553710519,76.1425224550643
"18",0.77,-7.96741924342841,15.9996224863519,39.9666642161323,0.77,-1.2325981917118,37.2044427755318,75.6414837427754
"19",0.835,-7.23740473121671,16.7180817598543,40.6735682509253,0.835,-0.933288593114696,37.3795503375947,75.6923892683042
"20",2.8,-7.3561655595445,16.025369082116,39.4069037237765,2.8,-0.6942089434949,37.2911524012562,75.2765137460073
"21",1.215,-7.58984569820368,16.4601840037272,40.5102137056581,1.215,-0.758125397820329,37.162404804272,75.0829350063643
"22",5.1,-7.79969590539239,16.3957973842637,40.5912906739198,5.1,-0.574171290044504,38.9641452534635,78.5024617969716
"23",0.9,-7.85094487731978,16.3142254608516,40.479395799023,0.9,-0.630123363203495,37.3036451622489,75.2374136877013
"24",0.9,-7.98674989868398,16.7322038999421,41.4511576985681,0.9,-0.756075620578102,38.337190914753,77.4304574500841
"25",126.08,-4.2030261633887,12.9137885550686,30.030603273526,126.08,-0.0210199709603174,34.1535842594161,68.3281884897925
"26",1.29664929243099,-7.76212007617233,16.0917549153563,39.945629906885,1.29664929243099,-0.816305771035189,37.6786874813821,76.1736807337993
"27",0.0707102775708169,-7.70685736992309,16.0921026480534,39.8910626660299,0.0707102775708169,-1.10563180588085,37.7352796465399,76.5761910989607
"28",7.06557104837369,-8.17272756367303,16.0064916602469,40.1857108841669,7.06557104837369,-1.59594929409514,36.7512941206272,75.0985375353495
"29",3.2,-7.7622560028634,16.5215466728929,40.8053493486493,3.2,-1.06042149984003,37.1577804094919,75.3759823188239
"30",0.87,-7.72074075006838,16.3301350854309,40.3810109209303,0.87,-1.03274552380103,37.8821384404075,76.7970224046161
"31",11.6168350770049,-8.11235679118655,16.2339884316995,40.5803336545856,11.6168350770049,-1.27109487423778,36.3100527461018,73.8912003664414
"32",16.4,-7.97641497892419,16.1104261796348,40.1972673381939,16.4,-1.23901707688214,36.9246327586246,75.0882825941312
"33",14.46775,-7.5459890424206,15.8301354332572,39.206259908935,14.46775,-1.07626207310877,37.7935460929658,76.6633542590403
"34",7.56,-7.40310741842512,16.0187940556565,39.440695529738,7.56,-1.05794696297576,37.7921499086286,76.642246780233
"35",3.17489868342435,-7.52744211645825,16.1749976420989,39.8774374006561,3.17489868342435,-0.788902607892012,37.9023729049073,76.5936484177065
"36",6.60181958593922,-7.63207739489741,16.6384300281003,40.908937451098,6.60181958593922,-0.403721261885558,37.500256415163,75.4042340922115
"37",4,-7.67342668126969,16.3066674107857,40.286761502841,4,-0.26527910394573,37.2235026103839,74.7122843247136
"38",0.395,-7.16904818261123,15.7587709446989,38.686590072009,0.395,0.0558596618471867,36.9349678547466,73.814076047646
"39",1.65,-8.02122561929324,16.3345481263039,40.6903218719011,1.65,-1.02771196785402,37.5035150950619,76.0347421579779
"40",6.92044821461966,-7.81110011901296,16.3121416360741,40.4353833911613,6.92044821461966,-0.389453930885978,36.993949917117,74.37735376512
"41",0.26,-7.42553275010667,16.0919166689378,39.6093660879822,0.26,-0.831462931329625,37.1251706721367,75.081804275603
