"","OriginalMin","ImputedMinMin","ImputedMinMean","ImputedMinMax","OriginalMax","ImputedMaxMin","ImputedMaxMean","ImputedMaxMax"
"1",1,0.065375570943091,1.24733980582524,2.42930404070739,1,NA,NA,NA
"2",2.5,NA,NA,NA,2.5,NA,NA,NA
"3",0.1,0.310270350805426,1.24452912621359,2.17878790162176,0.1,NA,NA,NA
"4",0.1,0.352583841667256,1.28925242718447,2.22592101270168,0.1,NA,NA,NA
