"","OriginalMin","ImputedMinMin","ImputedMinMean","ImputedMinMax","OriginalMax","ImputedMaxMin","ImputedMaxMean","ImputedMaxMax"
"1",0.56,0.837774028754652,1.12010044852871,1.40242686830276,0.56,1.49189909349259,1.99149492540401,2.49109075731542
"2",1.44,0.809449794806937,1.09804330946654,1.38663682412615,1.44,1.47900138882721,1.98877002008203,2.49853865133684
"3",1.23,0.817990680202327,1.1111317658052,1.40427285140807,1.23,1.47110269622212,1.98594677943614,2.50079086265016
"4",1.172,0.820426137700135,1.11213638659284,1.40384663548554,1.172,1.46526368197707,1.97740999216884,2.4895563023606
"5",0.56,0.842950642597867,1.122404393408,1.40185814421814,0.56,1.48190987146939,1.99168048642288,2.50145110137637
"6",1.05,0.817938979096809,1.10916101350485,1.40038304791289,1.05,1.45694655061712,1.97345432444107,2.48996209826502
"7",1.03015204623612,0.820515272854951,1.11075974181347,1.40100421077199,1.03015204623612,1.47341641312681,1.9981644444564,2.52291247578598
"8",1.18,0.81805857028709,1.11341993654176,1.40878130279643,1.18,1.48062536640633,1.98444645685795,2.48826754730957
"9",1.46484898469281,0.810480695238196,1.09864631524496,1.38681193525173,1.46484898469281,1.45463651228619,1.97112471187827,2.48761291147036
"10",1.4,0.817470289180627,1.10469280929189,1.39191532940316,1.4,1.48783890166018,1.99422969905597,2.50062049645176
"11",1.84,0.82273392520157,1.08583041568839,1.34892690617521,1.84,1.446473392853,1.97415362457666,2.50183385630032
"12",1.162,0.820688250070233,1.11537025305946,1.41005225604868,1.162,1.46222619067129,1.9877274473447,2.51322870401811
"13",0.888,0.836465953302863,1.12775497740787,1.41904400151288,0.888,1.44005220387817,1.96217246704509,2.48429273021202
"14",1.288,0.81058073412676,1.1009283334438,1.39127593276084,1.288,1.45197356981439,1.97906928043711,2.50616499105983
"15",0.77,0.837546538108398,1.12742610633853,1.41730567456866,0.77,1.44986384172529,1.97214650249451,2.49442916326374
"16",0.873334707905241,0.831132751031165,1.12290308565555,1.41467342027994,0.873334707905241,1.45525000291478,1.97095420300533,2.48665840309588
"17",0.79,0.83443163130418,1.12140739792029,1.40838316453639,0.79,1.458031767384,1.9541938519077,2.45035593643139
"18",0.79,0.836572911210899,1.1226085957187,1.40864428022651,0.79,1.44713364587748,1.96092637595633,2.47471910603518
"19",1.34545510777942,0.804242551148465,1.09987407930594,1.39550560746341,1.34545510777942,1.46167174538733,1.9776967682668,2.49372179114628
"20",1.12517304492868,0.820796539246174,1.11406391034645,1.40733128144672,1.12517304492868,1.45734642817506,1.96792098754223,2.4784955469094
"21",1.45060715401553,0.807979933768749,1.09893675515423,1.38989357653971,1.45060715401553,1.44508100517553,1.9555649387141,2.46604887225267
"22",1.58221249379478,0.811874833149264,1.09534656800113,1.37881830285299,1.58221249379478,1.44856301904107,1.96699025559601,2.48541749215094
"23",1.42,0.807452330759203,1.09586178385692,1.38427123695464,1.42,1.49421954558706,1.99124370906472,2.48826787254237
"24",0.583334707905241,0.849584335808492,1.12782409625601,1.40606385670352,0.583334707905241,1.45385211657818,1.96714896437212,2.48044581216606
"25",0.827614034677087,0.832477774707693,1.1211572376442,1.40983670058071,0.827614034677087,1.45432558667325,1.96370149498299,2.47307740329274
"26",1.14302117092752,0.815987611932143,1.11087567272466,1.40576373351718,1.14302117092752,1.46741819598253,1.97849164684957,2.4895650977166
"27",0.96478651532273,0.82491509266489,1.11692690364338,1.40893871462186,0.96478651532273,1.47654164359071,1.98239327135458,2.48824489911846
"28",0.87,0.824239752412714,1.11745278753411,1.41066582265551,0.87,1.47994271539682,1.99845073082212,2.51695874624741
"29",0.877275538897084,0.825846357188247,1.11428974814067,1.4027331390931,0.877275538897084,1.49036284320292,1.9305644396747,2.37076603614648
"30",1.5117784497401,0.813162789403964,1.10080990139428,1.3884570133846,1.5117784497401,1.45654727014145,1.98827485881033,2.5200024474792
